uri,cid,author_handle,author_did,indexedAt,createdAt,text,reply_root_uri,reply_parent_uri,is_repost,like_count,repost_count,reply_count,quote_count,news_title,news_description,news_uri,engagement,cluster,cluster_like_count,cluster_reply_count,cluster_quote_count,cluster_repost_count,cluster_size,cluster_engagement_count,cluster_engagement_rank
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2c6yfwgb2e,bafyreigkmas4j6okoq262i4faoxmri2d4j757v7y7e3qvynkwh3luqo5lm,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T12:35:14.802Z,2025-08-10T12:00:23.000000Z,"My years reporting on Gaza broke me down. Why did it take so long for the world to become outraged? | Phoebe Greenwood

Between 2010 and 2013, I was on the ground capturing Israel’s attacks on Palestine. Few wanted to see itWhen I moved to Jerusalem in 2010, the foreign correspondents there...",,,0,0,0,1,0,My years reporting on Gaza broke me down. Why did it take so long for the world to become outraged? | Phoebe Greenwood,"Between 2010 and 2013, I was on the ground capturing Israel’s attacks on Palestine. Few wanted to see it",https://www.theguardian.com/world/ng-interactive/2025/aug/10/gaza-israel-palestine-outrage,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvxgk3yd5o2i,bafyreievbmazvz3nalownfmqahnrmhtaxxe524p32z4fj2l4iti6y36ouu,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T09:15:03.506Z,2025-08-09T09:00:03.000000Z,"Kevin Rowland: ‘If I could bring something extinct back to life it would be the Labour party’

The Dexys Midnight Runners singer on being arrested 15 times, a crushing comment from his dad and a lesson from ShakespeareBorn in Wolverhampton, Kevin Rowland, 71, was a hairdresser before forming...",,,0,0,1,0,0,Kevin Rowland: ‘If I could bring something extinct back to life it would be the Labour party’,"The Dexys Midnight Runners singer on being arrested 15 times, a crushing comment from his dad and a lesson from Shakespeare",https://www.theguardian.com/music/2025/aug/09/kevin-rowland-dexys-midnight-runners-interview,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvrdi74jgf2e,bafyreib2kzjhgkucmncvr4tcl7cada5xqesvrzasd2l5kmw62bxyfael7m,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-06T23:04:19.710Z,2025-08-06T22:30:17.000000Z,"Eating chips regularly raises risk of type 2 diabetes by 20%, study finds

Baking, boiling or mashing potatoes raises risk by 5% and replacing with whole grains lowers risk significantlyLove potatoes? Well, there’s good news and there’s bad news.Eating chips has been found to raise the risk of...",,,0,1,0,0,0,"Eating chips regularly raises risk of type 2 diabetes by 20%, study finds","Baking, boiling or mashing potatoes raises risk by 5% and replacing with whole grains lowers risk significantly",https://www.theguardian.com/food/2025/aug/06/eating-chips-regularly-raises-risk-of-type-2-diabetes-by-20-study-finds,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2wuto7p52w,bafyreid64ah36n7xrds5c6qjimx33a5qhnbyhj4xokysvbc5vlqw5xog3m,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T18:45:23.104Z,2025-08-10T11:05:00.000000Z,"Woman, 74, arrested in Belfast for wearing Palestine Action T-shirt released

The woman was arrested at a protest in Belfast on Saturday
",,,0,0,0,1,0,"Woman, 74, arrested in Belfast for wearing Palestine Action T-shirt released",The woman was arrested at a protest in Belfast on Saturday,https://www.irishexaminer.com/news/arid-41684976.html,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvvlumn32u2u,bafyreiboc6oqikg3vkq46a5x2oubqotau5sueq56jhftbxay374f6qzsti,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T15:45:05.431Z,2025-08-08T15:17:18.000000Z,"Three more victims of 9/11 terrorist attacks identified in New York City

Barbara Keating, Ryan Fitzgerald and an unnamed woman were identified by DNA testing nearly 24 years after attacksAdvances in DNA testing have allowed forensic scientists to identify three more victims of the terrorist...",,,0,0,0,0,1,Three more victims of 9/11 terrorist attacks identified in New York City,"Barbara Keating, Ryan Fitzgerald and an unnamed woman were identified by DNA testing nearly 24 years after attacks",https://www.theguardian.com/us-news/2025/aug/08/911-victims-identified-new-york,1.0,1,64,11,6,25,71,106,3
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lw4f2aoc2h26,bafyreicpxb6b4th5hrlgcwo2czrvbhmwxaqtqeoykqqljhtlnp6ybpdwga,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-11T08:31:35.908Z,2025-08-11T08:25:02.000000Z,"Chcete vyvážet do Číny? Zaplaťte nám. Vláda USA dotlačila firmy Nvidia a AMD k neobvyklé dohodě

Spojené státy začnou vybírat nový poplatek, který nemá v historii obdoby. Americké společnosti Nvidia a AMD souhlasily, že budou vládě odvádět 15 procent příjmů z prodejů svých výkonných čipů...",,,0,1,0,0,0,,,https://www.novinky.cz/clanek/ekonomika-chcete-vyvazet-do-ciny-zaplatte-nam-vlada-usa-dotlacila-firmy-nvidia-a-amd-k-neobvykle-dohode-40533711,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw22nd2xwi27,bafyreiax3tudxh6ic5y4bvjeqowem24qxedqxrsbceyx22smvpfq54ml5u,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T10:20:05.603Z,2025-08-10T11:02:01.000000Z,"Mohamed Salah challenges Uefa response to Palestinian footballer’s death in Gaza

The Palestine Football Association said Suleiman al Obeid (41) died in an Israeli attack.
",,,0,0,0,1,0,'Can you tell us how he died?': Salah criticises Uefa over tribute to 'Palestinian Pelé' | BreakingNews.ie,The Palestine Football Association said Suleiman al Obeid (41) died in an Israeli attack.,https://www.breakingnews.ie/sport/mohamed-salah-challenges-uefa-response-to-palestinian-footballers-death-in-gaza-1790925.html,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvv3e45x5t2r,bafyreicab4n6yrghmxlgqdrrpby4b5awa4wzvo4ut6rgl4vwluxmutonzi,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T10:49:31.404Z,2025-08-08T10:20:39.000000Z,"Prime Video’s great new action thriller show climbs to top of streaming charts

As the show earns rave reviews, JOE caught up with the Hollywood icon who stars in the series. The Assassin,...
The post Prime Video’s great new action thriller show climbs to top of streaming charts appeared first...",,,0,1,0,0,0,Prime Video's great new action thriller show climbs to top of streaming charts,"The Assassin, Prime Video's new action thriller show that we raved about last month, has climbed to the top of the streaming charts.",https://www.joe.ie/movies-tv/the-assassin-prime-video-reviews-best-action-thriller-shows-gina-gershon-851126,1.0,1,64,11,6,25,71,106,3
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lw2d5yfcjx2p,bafyreielqqpdwi5zf7r3bwxcfwg4pgvdrcushcgpf35wzyoj63jt3pfkqm,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-10T12:52:35.405Z,2025-08-10T12:38:49.000000Z,"Ukrajinská rozvědka nasazuje na Rusy i prostitutky, přiznal její šéf Budanov

Ukrajinská vojenská rozvědka (HUR) cíleně používá prostitutky k získávání přísně utajovaných informací Ruska, ale i jiných států. Potvrdil to šéf HUR Kyrylo Budanov, podle nějž jde o běžnou praxi.
",,,0,1,0,0,0,"Ukrajinská rozvědka nasazuje na Rusy i prostitutky, přiznal její šéf Budanov - Novinky","Ukrajinská vojenská rozvědka (HUR) cíleně používá prostitutky k získávání přísně utajovaných informací Ruska, ale i jiných států. Potvrdil to šéf HUR Kyrylo Budanov, podle nějž jde o běžnou praxi.",https://www.novinky.cz/clanek/valka-na-ukrajine-ukrajinska-rozvedka-nasazuje-na-rusy-i-prostitutky-priznal-jeji-sef-budanov-40533649,1.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvzzro5tp62c,bafyreigf2vg76dvbmispuhxigjg55eqsywrcxdcyjdcrhaigmqwmiox7uy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T10:04:37.705Z,2025-08-10T09:53:17.000000Z,"Woman wearing Palestine Action T-shirt arrested in Belfast

British government has made expressing support for or being Palestine Action member a criminal offence
",,,0,0,0,1,0,Woman wearing Palestine Action T-shirt arrested in Belfast,British government has made expressing support for or being Palestine Action member a criminal offence,https://www.irishtimes.com/ireland/2025/08/10/woman-wearing-palestine-action-t-shirt-arrested-in-belfast/,1.0,0,42,66,1,20,80,129,2
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lwc52yzpjp2c,bafyreidqv4pnuqalupmb5wyd3h7mb4l4h4xpheh4h46cyicity5biflguu,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-13T15:24:49.713Z,2025-08-13T14:55:48.000000Z,"DNA z trusu potvrdila útěk vlčice z výběhu v Srní

Testy DNA z trusu nalezeného u Kundratic na Klatovsku potvrdily, že patří vlčici původně obývající výběh u návštěvnického centra v Srní na Klatovsku. Na svobodě je minimálně od začátku srpna. Zatím není jasné, kudy se dostala ven. Není...",,,0,1,0,0,0,,,https://ct24.ceskatelevize.cz/clanek/domaci/dna-z-trusu-potvrdila-utek-vlcice-z-vybehu-v-srni-363989,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvzzrmepei27,bafyreihrtjqp23vma4horo5qyfyjrmxocuxvvetjzfixls3gm2muljtlaq,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T10:04:35.707Z,2025-08-10T09:45:28.000000Z,"Mo Salah calls out UEFA for response to death of Palestinian footballer

Suleiman Al-Obeid - known as the Palestinian Pele - died in an Israeli attack on Gaza.
",,,0,1,0,0,0,Mo Salah calls out UEFA for response to death of Palestinian footballer,Suleiman Al-Obeid - known as the Palestinian Pele - died in an Israeli attack on Gaza.,https://www.irishmirror.ie/sport/soccer/mo-salah-calls-out-uefa-35705363,1.0,0,42,66,1,20,80,129,2
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lwbe5qyqgm2l,bafyreifrigohoev46x3sowvamrbdz44tusqv7bdaaffyhdywexzlt3fs7u,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-13T07:58:59.409Z,2025-08-13T07:27:00.000000Z,"Babišova poslankyně Balaštíková: Chtěla si objednat zabití psa! Patřil partnerce exmanžela

 Podivný příběh poslankyně hnutí ANO Margity Balaštíkové je ještě o něco podivnější. Po včerejších odhaleních o tom, jak chtěla přes krajskou hygienu „zakleknout“ na firmu svého exmanžela, dnes...",,,0,0,0,1,0,Babišova poslankyně Balaštíková: Chtěla si objednat zabití psa?! Patřil partnerce exmanžela,"Podivný příběh poslankyně hnutí ANO Margity Balaštíkové je ještě o něco podivnější. Po včerejších odhaleních o tom, jak chtěla přes krajskou hygienu „zakleknout“ na firmu svého exmanžela, dnes vyplouvají na povrch ještě mrazivější nahrávky. Podle serveru Seznam Zprávy se zákonodárkyně snažila domluvit zastřelení psa nové partnerky svého bývalého muže.",https://www.blesk.cz/clanek/zpravy-politika/819658/babisova-poslankyne-balastikova-chtela-si-objednat-zabiti-psa-patril-partnerce-exmanzela.html,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvyiwpaynr27,bafyreic5vhdyvlzynbq3yp4ymplnnzle5ku3nicksnkbqg7yavf6sn2ype,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T19:30:33.304Z,2025-08-09T19:10:58.000000Z,"Mohamed Salah questions Uefa tribute to Palestinian footballer Suleiman al-Obeid

Mohamed Salah has called out Uefa over the governing body’s tribute to the late Palestinian footballer Suleiman al-Obeid after failing to acknowledge he was killed in an Israeli attack.
",,,0,1,0,0,0,Mohamed Salah questions Uefa tribute to Palestinian footballer Suleiman al-Obeid,Mohamed Salah has called out Uefa over the governing body’s tribute to the late Palestinian footballer Suleiman al-Obeid after failing to acknowledge he was killed in an Israeli attack.,https://www.independent.ie/news/mohamed-salah-questions-uefa-tribute-to-palestinian-footballer-suleiman-al-obeid/a738409425.html,1.0,0,42,66,1,20,80,129,2
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lw433ratwr2p,bafyreiebk6vq6umg4xi3juixqmpxr5n6c373pwsbr5cgozt44gprnc4dea,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-11T05:33:30.009Z,2025-08-11T05:27:00.000000Z,"Nové dokumenty ČT vezmou diváky do hor, za transgender lidmi i do světa drog a kyberšikany

Celkem 13 nových krátkých dokumentů se bude v podzimním programu České televize věnovat nejkřiklavějším problémům současné české společnosti. Některé z nich tematicky doplní hraný seriál Ratolesti....",,,0,1,0,0,0,"Nové dokumenty ČT vezmou diváky do hor, za transgender lidmi i do světa drog a kyberšikany - Novinky",Celkem 13 nových krátkých dokumentů se bude v podzimním programu České televize věnovat nejkřiklavějším problémům současné české společnosti. Některé z nich tematicky doplní hraný seriál Ratolesti. Ča...,https://www.novinky.cz/clanek/kultura-tv-streaming-nove-dokumenty-ct-vezmou-divaky-do-hor-za-transgender-lidmi-i-do-sveta-drog-a-kybersikany-40532395,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvxrsbbzyg2r,bafyreiajrhirdu2qu2vymtumyqepvg3hnokeyuayt3yklljxgohtemxapy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T12:36:28.510Z,2025-08-09T12:13:00.000000Z,"Police make arrests at protest in support of proscribed group Palestine Action

Police have made arrests in central London after a ""significant number of people"" turned out for a Palestine Action demonstration - despite the group being banned.
",,,0,0,0,1,0,Police make arrests at protest in support of proscribed group Palestine Action,"Legislation to proscribe Palestine Action came into force on 5 July, making it a criminal offence to show support for the organisation, carrying a sentence of up to 14 years in prison.",https://news.sky.com/story/police-make-arrests-at-protest-in-support-of-proscribed-group-palestine-action-13409027,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvx627p7vw2b,bafyreidorcnqde5cr5bqya5jdr23j5cafpeugxnwevtamng52kgainujby,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T06:43:00.309Z,2025-08-09T06:00:49.000000Z,"‘Gross abuse of state power’: defiance grows over UK ban on Palestine protest group

More than 200 have been arrested for alleged support of Palestine Action – and hundreds more are expected to protest on Saturday At 81, Deborah Hinton, a former British magistrate who was honoured by the late...",,,0,0,0,1,0,‘Gross abuse of state power’: defiance grows over UK ban on Palestine protest group,More than 200 have been arrested for alleged support of Palestine Action – and hundreds more are expected to protest on Saturday,https://www.theguardian.com/world/2025/aug/09/defiance-grows-uk-ban-palestine-protest-group-action,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvx2547k6k2r,bafyreicq3cmvmrhjkoehag7dquvege4t6evfisb6lguf66pxk3npkggahm,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-09T05:33:02.406Z,2025-08-09T05:00:48.000000Z,"Microsoft investigates Israeli military’s use of Azure cloud storage

Concerns that tech company’s Israel-based staff may have concealed key details of work follow Guardian investigationMicrosoft is investigating how Israel’s military surveillance agency, Unit 8200, is using its Azure cloud...",,,0,0,1,0,0,Microsoft investigates Israeli military’s use of Azure cloud storage,Concerns that tech company’s Israel-based staff may have concealed key details of work follow Guardian investigation,https://www.theguardian.com/technology/2025/aug/09/microsoft-israeli-military-azure-cloud-investigation,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvtvjhvfyz2p,bafyreihudmawpv7pcqc7goysisuez4kiwdhjybo22zipfsikgyvgzt4d6m,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T23:32:29.609Z,2025-08-07T22:28:00.000000Z,"Netanyahu faces condemnation over plan for Israel to take full military control of Gaza

Benjamin Netanyahu's plan for Israel to take full military control of the Gaza Strip has been condemned, amid fears a reoccupation could put the lives of Palestinians and the remaining Israeli hostages at risk.
",,,0,0,0,1,0,Netanyahu faces condemnation over plan for Israel to take full military control of Gaza,"To take full control of the enclave, Israel would need to launch ground operations in the areas that have not been destroyed, where most of Gaza's two million population have sought refuge.",https://news.sky.com/story/netanyahu-faces-condemnation-over-plan-for-israel-to-take-full-military-control-of-gaza-13408401,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvtk2yverk2e,bafyreieliilvbonc5zx2ohya577f7fs4kxy7wylhj6lai3l3jlsdtcqudu,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T20:07:32.405Z,2025-08-07T20:24:05.000000Z,"Netanyahu says he wants Israel to take control of all of Gaza

The meeting comes on a day when at least 42 Palestinians were killed in airstrikes and shootings across southern Gaza, according to local hospitals.
",,,0,0,0,1,0,Netanyahu says he wants Israel to take control of all of Gaza | BreakingNews.ie,"The meeting comes on a day when at least 42 Palestinians were killed in airstrikes and shootings across southern Gaza, according to local hospitals.",https://www.breakingnews.ie/world/netanyahu-says-israel-plans-gaza-takeover-as-officials-discuss-wider-offensive-1790280.html,1.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvtd32droc2w,bafyreihwzmai5ryzr7egtl2rqff7wrw5hfuludeznkbs72aqi4wkb5geni,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T18:02:17.505Z,2025-08-07T16:20:05.000000Z,"Israel intends to take military control of all of Gaza, says Netanyahu as Hamas calls move a ‘coup’

Israeli Prime Minister Benjamin Netanyahu said on Thursday Israel intends to take military control of all of Gaza, despite intensifying criticism at home and abroad over the devastating almost...",,,0,0,0,1,0,"Israel intends to take military control of all of Gaza, says Netanyahu as Hamas calls move a ‘coup’","Israeli Prime Minister Benjamin Netanyahu said on Thursday Israel intends to take military control of all of Gaza, despite intensifying criticism at home and abroad over the devastating almost two-yea...",https://www.independent.ie/world-news/middle-east/israel-intends-to-take-military-control-of-all-of-gaza-says-netanyahu-as-hamas-calls-move-a-coup/a480684706.html,1.0,0,42,66,1,20,80,129,2
